lake_id,country,region,lake_name,dam_type,mechanism,latitude,longitude,outburst_date,outburst_year,reported_lake_volume_m3,reported_peak_discharge_m3s,surface_area_m2,elevation_m
GLOF-HighMountainAsia-247,China,High Mountain Asia,Ayaco,moraine,,28.348126,86.493688,1970-07-12,1970.0,,,,
GLOF-HighMountainAsia-248,Kazakhstan,High Mountain Asia,No9,moraine,,43.05,77.2,1970-07-14,1970.0,,150.0,,
GLOF-HighMountainAsia-249,Kyrgyzstan,High Mountain Asia,Aksay,moraine,,42.54074,74.5171,1970-07-18,1970.0,,,,
GLOF-HighMountainAsia-250,Kazakhstan,High Mountain Asia,,unknown,,43.1706,77.2952,1970-07-18,1970.0,,,,
GLOF-HighMountainAsia-251,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1970-07-31,1970.0,,1180.0,,
GLOF-HighMountainAsia-252,Kyrgyzstan,High Mountain Asia,Aksay,moraine,,42.54074,74.5171,1970-08-02,1970.0,,,,
GLOF-HighMountainAsia-254,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1970-09-01,1970.0,,,,
GLOF-HighMountainAsia-256,Kyrgyzstan,High Mountain Asia,Aksay,ice,,42.54074,74.5171,1971-07-10,1971.0,,,,
GLOF-HighMountainAsia-257,Kazakhstan,High Mountain Asia,No18,moraine,overtopping,43.0,77.1,1971-07-12,1971.0,,125.0,,
GLOF-HighMountainAsia-258,China,High Mountain Asia,Kyagar lake,ice,,35.677413,77.193246,,,,4570.0,,
GLOF-HighMountainAsia-259,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1971-08-17,1971.0,,1080.0,,
GLOF-HighMountainAsia-260,Pakistan,High Mountain Asia,,ice,,36.51,74.85,,,,,,
GLOF-HighMountainAsia-261,Pakistan,High Mountain Asia,,ice,,36.84,73.92,,,,,,
GLOF-HighMountainAsia-262,China,High Mountain Asia,Bugyai,moraine,,31.77222,94.81,1972-07-23,1972.0,,,,
GLOF-HighMountainAsia-263,China,High Mountain Asia,Pogeco,moraine,,28.31667,90.68333,1972-07-23,1972.0,,,,
GLOF-HighMountainAsia-264,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1972-10-04,1972.0,,703.0,,
GLOF-HighMountainAsia-265,Pakistan,High Mountain Asia,,ice,,36.51,74.85,,,,,,
GLOF-HighMountainAsia-266,Kazakhstan,High Mountain Asia,"No2, No3",moraine,,43.066034,77.082339,1973-07-15,1973.0,230000.0,10000.0,192755.86020593066,
GLOF-HighMountainAsia-267,Kazakhstan,High Mountain Asia,No6,moraine,,43.061856,77.141874,1973-07-15,1973.0,24000.0,25.0,33430.43390292846,
GLOF-HighMountainAsia-268,Kazakhstan,High Mountain Asia,No7,moraine,tunnelling,42.889,76.345,1973-07-15,1973.0,15000.0,,23222.52658688854,
GLOF-HighMountainAsia-269,Tajikistan,High Mountain Asia,Lake Abdukagor,ice,englacial,38.631723,72.146101,1973-07-20,1973.0,18000000.0,1600.0,5660720.01807197,
GLOF-HighMountainAsia-270,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1973-09-02,1973.0,,1200.0,,
GLOF-HighMountainAsia-271,Kyrgyzstan,High Mountain Asia,,moraine,,42.50533,74.50522,,,,,,
GLOF-HighMountainAsia-272,Pakistan,High Mountain Asia,,ice,,36.51,74.85,,,,,,
GLOF-HighMountainAsia-273,Pakistan,High Mountain Asia,,ice,,36.34,74.933,1974-04-12,1974.0,,,,
GLOF-HighMountainAsia-274,Kyrgyzstan,High Mountain Asia,Angy-Say Glacier Lake,moraine,piping,41.98227,77.1395,1974-06-14,1974.0,,,,
GLOF-HighMountainAsia-275,China,High Mountain Asia,Bogeco,moraine,,31.86,94.76,1974-07-06,1974.0,,,,
GLOF-HighMountainAsia-277,Kazakhstan,High Mountain Asia,No6,moraine,,43.061856,77.141874,1974-07-15,1974.0,,,,
GLOF-HighMountainAsia-278,Kazakhstan,High Mountain Asia,No6,moraine,,43.061856,77.141874,1974-07-21,1974.0,,225.0,,
GLOF-HighMountainAsia-279,Kazakhstan,High Mountain Asia,No6,moraine,,43.061856,77.141874,1974-08-02,1974.0,,300.0,,
GLOF-HighMountainAsia-280,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1974-08-08,1974.0,,1300.0,,
GLOF-HighMountainAsia-281,Pakistan,High Mountain Asia,,ice,,36.34,74.933,,,,,,
GLOF-HighMountainAsia-282,Kyrgyzstan,High Mountain Asia,Angy-Say Glacier Lake,moraine,piping,41.98227,77.1395,1975-06-17,1975.0,,,,
GLOF-HighMountainAsia-283,Pakistan,High Mountain Asia,,ice,,35.31,77.33,1975-06-18,1975.0,,,,
GLOF-HighMountainAsia-284,Kazakhstan,High Mountain Asia,,moraine,overtopping,43.015885,77.024342,1975-08-18,1975.0,,,,
GLOF-HighMountainAsia-285,Kazakhstan,High Mountain Asia,,water pocket,breach,43.060202,77.043572,1975-08-19,1975.0,5000.0,300.0,9909.415324643578,
GLOF-HighMountainAsia-286,Kazakhstan,High Mountain Asia,No9,unknown,,42.9,76.4,1975-08-28,1975.0,,,,
GLOF-HighMountainAsia-287,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1975-09-12,1975.0,,403.0,,
GLOF-HighMountainAsia-290,Pakistan,High Mountain Asia,,ice,,36.75,74.01,,,,,,
GLOF-HighMountainAsia-291,China,High Mountain Asia,,moraine,,30.127795,93.8977,,,,,,
GLOF-HighMountainAsia-292,China,High Mountain Asia,Kyagar lake,ice,,35.677413,77.193246,1976-06-18,1976.0,,,,
GLOF-HighMountainAsia-293,Kazakhstan,High Mountain Asia,No6,moraine,,43.012914,77.054539,1976-06-21,1976.0,,,,
GLOF-HighMountainAsia-294,Kazakhstan,High Mountain Asia,No6,moraine,,43.012914,77.054539,1976-06-24,1976.0,,,,
GLOF-HighMountainAsia-295,Kazakhstan,High Mountain Asia,No5,moraine,tunnelling,43.015923,77.114213,1976-07-10,1976.0,,,,
GLOF-HighMountainAsia-296,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1976-08-24,1976.0,,1110.0,,
GLOF-HighMountainAsia-297,China,High Mountain Asia,Hailuogou,moraine,,29.53333,102.0,1976-08-30,1976.0,,,,
GLOF-HighMountainAsia-298,India,High Mountain Asia,,ice,,35.337954,77.637377,1976-09-15,1976.0,,,,
GLOF-HighMountainAsia-300,Kazakhstan,High Mountain Asia,No17,moraine,,43.16,77.42,1977-03-07,1977.0,430000.0,630.0,313082.817525717,
GLOF-HighMountainAsia-301,Pakistan,High Mountain Asia,,ice,,36.75,74.01,1977-05-23,1977.0,,,,
GLOF-HighMountainAsia-302,Pakistan,High Mountain Asia,,ice,,36.84,73.92,,,,,,
GLOF-HighMountainAsia-303,Kazakhstan,High Mountain Asia,No51,moraine,,43.015885,77.024342,1977-06-03,1977.0,0.0,,,
GLOF-HighMountainAsia-304,Kazakhstan,High Mountain Asia,No50,unknown,,43.015885,77.024342,1977-07-11,1977.0,,,,
GLOF-HighMountainAsia-305,Kazakhstan,High Mountain Asia,No17,moraine,overtopping,43.16,77.42,1977-06-25,1977.0,,,,
GLOF-HighMountainAsia-306,Kazakhstan,High Mountain Asia,No17,moraine,,43.16,77.42,1977-07-12,1977.0,,,,
GLOF-HighMountainAsia-307,China,High Mountain Asia,Kyagar lake,ice,,35.677413,77.193246,1977-07-16,1977.0,,2670.0,,
GLOF-HighMountainAsia-308,Kazakhstan,High Mountain Asia,No13,moraine,breach,43.044088,77.031527,1977-08-03,1977.0,90000.0,11000.0,93138.12533977685,
GLOF-HighMountainAsia-309,Nepal,High Mountain Asia,Nare,moraine,breach,27.82972,86.83667,1977-09-03,1977.0,,830.0,,
GLOF-HighMountainAsia-310,Pakistan,High Mountain Asia,,ice,,36.342335,75.478606,,,,,,
GLOF-HighMountainAsia-311,Pakistan,High Mountain Asia,,ice,,36.75,74.01,1978-05-21,1978.0,,,,
GLOF-HighMountainAsia-312,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1978-05-24,1978.0,,1210.0,,
GLOF-HighMountainAsia-313,India,High Mountain Asia,,ice,,35.337954,77.637377,1978-07-16,1978.0,,,,
GLOF-HighMountainAsia-314,China,High Mountain Asia,Kyagar lake,ice,,35.677413,77.193246,1978-07-18,1978.0,,,,
GLOF-HighMountainAsia-317,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1978-08-08,1978.0,,1490.0,,
GLOF-HighMountainAsia-319,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1978-09-01,1978.0,,,,
GLOF-HighMountainAsia-320,China,High Mountain Asia,Kyagar lake,ice,,35.677413,77.193246,1978-09-06,1978.0,,4700.0,,
GLOF-HighMountainAsia-321,Kazakhstan,High Mountain Asia,No5,moraine,tunnelling,43.015923,77.114213,1979-06-20,1979.0,,,,
GLOF-HighMountainAsia-322,Kazakhstan,High Mountain Asia,No7,moraine,breach,43.156408,77.32267,1979-06-21,1979.0,82000.0,,86653.76720767874,
GLOF-HighMountainAsia-323,Kazakhstan,High Mountain Asia,"No50, 51",water pocket,,43.015885,77.024342,1979-08-02,1979.0,,,,
GLOF-HighMountainAsia-324,China,High Mountain Asia,Kyagar lake,ice,,35.677413,77.193246,1979-08-30,1979.0,,1960.0,,
GLOF-HighMountainAsia-325,Kyrgyzstan,High Mountain Asia,,moraine,,42.54074,74.5171,,,,,,
GLOF-HighMountainAsia-326,Pakistan,High Mountain Asia,,ice,,36.414,74.879,,,,,,
GLOF-HighMountainAsia-327,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1980-05-15,1980.0,,700.0,,
GLOF-HighMountainAsia-328,Kazakhstan,High Mountain Asia,"No19, No 20",moraine,,43.16,77.42,1980-06-06,1980.0,,,,
GLOF-HighMountainAsia-329,Nepal,High Mountain Asia,Nagma Pokhari,moraine,breach,27.869051,87.866206,1980-06-23,1980.0,19460000.0,,6013505.955510116,
GLOF-HighMountainAsia-330,Kyrgyzstan,High Mountain Asia,Angy-Say glacier lake,moraine,piping,41.98227,77.1395,1980-06-25,1980.0,,,,
GLOF-HighMountainAsia-331,Pakistan,High Mountain Asia,,ice,,36.342335,75.478606,1980-06-28,1980.0,,,,
GLOF-HighMountainAsia-332,Kyrgyzstan,High Mountain Asia,Angy-Say glacier lake,moraine,piping,41.98227,77.1395,1980-07-14,1980.0,,,,
GLOF-HighMountainAsia-333,Kyrgyzstan,High Mountain Asia,Aksay,moraine,,42.54074,74.5171,1980-07-18,1980.0,,,,
GLOF-HighMountainAsia-334,Kazakhstan,High Mountain Asia,No16,moraine,,42.923032,76.601807,1980-07-23,1980.0,286000.0,510.0,228228.84579451635,
GLOF-HighMountainAsia-336,Kyrgyzstan,High Mountain Asia,Aksay,moraine,,42.54074,74.5171,1980-08-03,1980.0,,,,
GLOF-HighMountainAsia-337,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1980-09-02,1980.0,,700.0,,
GLOF-HighMountainAsia-338,China,High Mountain Asia,Kyagar lake,ice,,35.677413,77.193246,,,,802.0,,
GLOF-HighMountainAsia-339,Kazakhstan,High Mountain Asia,Bogatyr',moraine,,43.03,77.3,1981-06-19,1981.0,,,,
GLOF-HighMountainAsia-340,China,High Mountain Asia,Zarico,moraine,overtopping / tunneling,28.299809,90.607295,1981-06-24,1981.0,,,,
GLOF-HighMountainAsia-341,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1981-07-08,1981.0,,700.0,,
GLOF-HighMountainAsia-342,China,High Mountain Asia,Zhangzangbo,moraine,tunneling,28.066849,86.066122,1981-07-11,1981.0,,15920.0,,
GLOF-HighMountainAsia-343,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1981-08-08,1981.0,,250.0,,
GLOF-HighMountainAsia-344,Tajikistan,High Mountain Asia,,unknown,,38.5,72.5,1982-07-27,1982.0,,,,
GLOF-HighMountainAsia-345,Kazakhstan,High Mountain Asia,,unknown,,43.16,77.42,1982-07-30,1982.0,,200.0,,
GLOF-HighMountainAsia-346,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1982-08-14,1982.0,,1400.0,,
GLOF-HighMountainAsia-347,China,High Mountain Asia,Yindapu Co,moraine,piping,27.943308,87.895603,1982-08-27,1982.0,,,,
GLOF-HighMountainAsia-348,Kazakhstan,High Mountain Asia,No93 No 92,unknown,,45.07896,79.932532,1982-09-08,1982.0,,250.0,,
GLOF-HighMountainAsia-349,China,High Mountain Asia,Kyagar lake,ice,,35.677413,77.193246,,,,856.0,,
GLOF-HighMountainAsia-350,China,High Mountain Asia,Zhangzangbo/Cirenma Co,moraine,,28.066849,86.066122,,,,,,
GLOF-HighMountainAsia-352,Kazakhstan,High Mountain Asia,xiaga,moraine,tunnelling,43.149611,77.549121,1983-08-05,1983.0,30000.0,10.0,39743.49488188999,
GLOF-HighMountainAsia-353,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1983-08-22,1983.0,,1890.0,,
GLOF-HighMountainAsia-354,China,High Mountain Asia,Kyagar lake,ice,,35.677413,77.193246,,,,854.0,,
GLOF-HighMountainAsia-356,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1984-08-20,1984.0,,1920.0,,
GLOF-HighMountainAsia-357,China,High Mountain Asia,Kyagar lake,ice,,35.677413,77.193246,,,,4570.0,,
GLOF-HighMountainAsia-358,Kyrgyzstan,High Mountain Asia,Suuk-Tor Glacier Lake,moraine,,41.975,76.867,,,,,,
GLOF-HighMountainAsia-359,Nepal,High Mountain Asia,Dig Tsho,moraine,breach,27.874362,86.585784,1985-08-04,1985.0,,1975.0,,
GLOF-HighMountainAsia-360,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1985-08-09,1985.0,,1140.0,,
GLOF-HighMountainAsia-361,Pakistan,High Mountain Asia,,ice,,36.414,74.879,,,,,,
GLOF-HighMountainAsia-362,Nepal,High Mountain Asia,,water pocket,,27.585963,88.027139,,,,,,
GLOF-HighMountainAsia-363,Kazakhstan,High Mountain Asia,No16,moraine,,42.923032,76.601807,1986-07-05,1986.0,140000.0,100.0,131182.51784941726,
GLOF-HighMountainAsia-365,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1986-08-01,1986.0,,1680.0,,
GLOF-HighMountainAsia-366,China,High Mountain Asia,Kyagar lake,ice,,35.677413,77.193246,,,,1980.0,,
GLOF-HighMountainAsia-367,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1986-08-26,1986.0,,,,
GLOF-HighMountainAsia-368,China,High Mountain Asia,Kyagar lake,ice,j kulhlaup,35.677413,77.193246,1987-08-05,1987.0,,1500.0,,
GLOF-HighMountainAsia-369,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1987-08-19,1987.0,,1720.0,,
GLOF-HighMountainAsia-370,China,High Mountain Asia,,moraine,breach,29.28812,83.86815,,,,,,
GLOF-HighMountainAsia-371,Tajikistan,High Mountain Asia,Lake Abdukagor,ice,englacial,38.631723,72.146101,,,8500000.0,,3164258.8326573675,
GLOF-HighMountainAsia-372,Kyrgyzstan,High Mountain Asia,Teztor-1,moraine,piping,42.537,74.431,,,,9.0,,
GLOF-HighMountainAsia-373,Kazakhstan,High Mountain Asia,No16,moraine,,42.923032,76.601807,1988-06-24,1988.0,,22.5,,
GLOF-HighMountainAsia-374,China,High Mountain Asia,Guangxieco,moraine,breach,29.46626,96.501374,1988-07-14,1988.0,,1540.0,,
GLOF-HighMountainAsia-375,China,High Mountain Asia,,moraine/bedrock,,29.553692,92.784755,,,100000.0,,101064.44961712543,
GLOF-HighMountainAsia-376,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1988-12-12,1988.0,,583.0,,
GLOF-HighMountainAsia-377,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1989-08-31,1989.0,,750.0,,
GLOF-HighMountainAsia-378,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1989-10-10,1989.0,,,,
GLOF-HighMountainAsia-379,Pakistan,High Mountain Asia,,ice,,36.75,74.01,,,,,,
GLOF-HighMountainAsia-380,Pakistan,High Mountain Asia,,ice,,35.31,77.33,1990-06-06,1990.0,,,,
GLOF-HighMountainAsia-381,Kazakhstan,High Mountain Asia,,moraine,,43.1706,77.2952,1990-07-07,1990.0,6000.0,110.0,11413.762775200796,
GLOF-HighMountainAsia-382,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1990-08-05,1990.0,,750.0,,
GLOF-HighMountainAsia-383,China,High Mountain Asia,,moraine,breach,27.965447,88.894715,,,8760000.0,,3239034.335558844,
GLOF-HighMountainAsia-384,Bhutan,High Mountain Asia,,moraine,,28.086823,90.326328,,,1610000.0,,871208.9937872504,
GLOF-HighMountainAsia-385,Nepal,High Mountain Asia,Chubung,moraine,breach,27.87694,86.46056,1991-07-12,1991.0,,,,
GLOF-HighMountainAsia-386,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1991-07-24,1991.0,,,,
GLOF-HighMountainAsia-387,China,High Mountain Asia,Upper Langbu Tsho,moraine,,27.92929,86.44722,,,,,,
GLOF-HighMountainAsia-388,Kazakhstan,High Mountain Asia,No16,moraine,,42.923032,76.601807,1992-07-10,1992.0,,,,
GLOF-HighMountainAsia-389,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1992-08-04,1992.0,,,,
GLOF-HighMountainAsia-390,China,High Mountain Asia,,ice,,29.747649,96.537852,,,15320000.0,,4995712.742037898,
GLOF-HighMountainAsia-391,India,High Mountain Asia,,moraine,,27.556735,88.111382,,,960000.0,,583510.9139595508,
GLOF-HighMountainAsia-392,Kyrgyzstan,High Mountain Asia,,moraine,,42.50533,74.50522,,,,,,
GLOF-HighMountainAsia-393,Pakistan,High Mountain Asia,,ice,,36.84,73.92,,,,,,
GLOF-HighMountainAsia-394,Pakistan,High Mountain Asia,,ice,,35.494534,76.243465,,,,,,
GLOF-HighMountainAsia-395,Pakistan,High Mountain Asia,,ice,,35.31,77.33,1993-05-04,1993.0,,,,
GLOF-HighMountainAsia-396,Kazakhstan,High Mountain Asia,No9,moraine,,43.14588,77.270543,1993-07-06,1993.0,100000.0,2000.0,101064.44961712543,
GLOF-HighMountainAsia-397,Pakistan,High Mountain Asia,,moraine,,36.032737,73.197345,,,70000.0,,76651.27381339653,
GLOF-HighMountainAsia-398,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1993-08-22,1993.0,,,,
GLOF-HighMountainAsia-399,China,High Mountain Asia,Zangla Tsho,moraine,,30.35557,82.1181,,,,,,
GLOF-HighMountainAsia-400,Pakistan,High Mountain Asia,,ice,,36.62,74.07,,,,,,
GLOF-HighMountainAsia-401,Kazakhstan,High Mountain Asia,No3,moraine,,42.97,77.03,1994-07-03,1994.0,,800.0,,
GLOF-HighMountainAsia-402,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1994-07-24,1994.0,,,,
GLOF-HighMountainAsia-403,Bhutan,High Mountain Asia,Luggye Tso,moraine,breach,28.092048,90.300322,1994-10-07,1994.0,,,,
GLOF-HighMountainAsia-404,China,High Mountain Asia,Xiaga,moraine,,28.802,91.937,1995-05-26,1995.0,,,,
GLOF-HighMountainAsia-405,China,High Mountain Asia,Zanaco,moraine,breach,28.662208,85.370497,1995-06-07,1995.0,,,,
GLOF-HighMountainAsia-406,Kazakhstan,High Mountain Asia,No9,moraine,,43.0,77.1,1995-06-21,1995.0,,,,
GLOF-HighMountainAsia-407,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1995-07-18,1995.0,,600.0,,
GLOF-HighMountainAsia-409,China,High Mountain Asia,,moraine,breach,28.662763,85.47771,,,1650000.0,,887941.6314223277,
GLOF-HighMountainAsia-410,Pakistan,High Mountain Asia,,ice,,36.5,75.22,,,,,,
GLOF-HighMountainAsia-411,Kazakhstan,High Mountain Asia,,unknown,,43.08,77.15,1996-08-11,1996.0,,,,
GLOF-HighMountainAsia-412,India,High Mountain Asia,,moraine,,27.705206,92.387402,,,1120000.0,,657575.6450115265,
GLOF-HighMountainAsia-413,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1996-12-05,1996.0,,800.0,,
GLOF-HighMountainAsia-414,India,High Mountain Asia,Kongyangmi La Tsho,moraine,,27.90125,88.78208,,,,,,
GLOF-HighMountainAsia-415,Kazakhstan,High Mountain Asia,,unknown,,43.08,77.15,1997-06-15,1997.0,,,,
GLOF-HighMountainAsia-416,Kazakhstan,High Mountain Asia,,ice,,43.04,77.04,1997-07-16,1997.0,,,,
GLOF-HighMountainAsia-417,Kazakhstan,High Mountain Asia,,ice,,43.015885,77.024342,1997-07-17,1997.0,,,,
GLOF-HighMountainAsia-418,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1997-07-31,1997.0,,,,
GLOF-HighMountainAsia-419,China,High Mountain Asia,Kyagar lake,ice,,35.677413,77.193246,1997-08-03,1997.0,,4040.0,,
GLOF-HighMountainAsia-420,Kazakhstan,High Mountain Asia,,ice,,43.005964,76.565787,1997-08-20,1997.0,,,,
GLOF-HighMountainAsia-421,Bhutan,High Mountain Asia,,moraine,,27.902953,90.418146,,,460000.0,,329886.22124665783,
GLOF-HighMountainAsia-422,Bhutan,High Mountain Asia,Gangri Tsho III,moraine,,27.899492,90.806916,,,,,,
GLOF-HighMountainAsia-423,Kazakhstan,High Mountain Asia,No16,moraine,,42.923032,76.601807,1998-06-21,1998.0,70000.0,25.0,76651.27381339653,
GLOF-HighMountainAsia-424,Kyrgyzstan,High Mountain Asia,Archa-Bashy glacier lake,moraine,,39.75037,71.56817,1998-07-07,1998.0,,,,
GLOF-HighMountainAsia-425,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1998-07-27,1998.0,,1100.0,,
GLOF-HighMountainAsia-426,Nepal,High Mountain Asia,Tam Pokhari,moraine,breach,27.742834,86.845057,1998-09-03,1998.0,,10000.0,,
GLOF-HighMountainAsia-427,Nepal,High Mountain Asia,,moraine,,27.955288,86.775641,,,100000.0,,101064.44961712543,
GLOF-HighMountainAsia-428,China,High Mountain Asia,Kyagar lake,ice,,35.677413,77.193246,1998-11-05,1998.0,,1850.0,,
GLOF-HighMountainAsia-429,Kyrgyzstan,High Mountain Asia,,moraine,,42.54074,74.5171,,,,,,
GLOF-HighMountainAsia-430,Pakistan,High Mountain Asia,,ice,,36.342335,75.478606,,,,,,
GLOF-HighMountainAsia-431,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,1999-07-19,1999.0,,1090.0,,
GLOF-HighMountainAsia-432,China,High Mountain Asia,Kyagar lake,ice,,35.677413,77.193246,1999-08-05,1999.0,,6070.0,,
GLOF-HighMountainAsia-433,Pakistan,High Mountain Asia,Khalti Lake,,,36.249433,73.363798,1999-08-06,1999.0,,,,
GLOF-HighMountainAsia-434,Pakistan,High Mountain Asia,,ice,,36.342335,75.478606,,,,,,
GLOF-HighMountainAsia-435,Pakistan,High Mountain Asia,,ice,,36.342335,75.478606,,,,,,
GLOF-HighMountainAsia-436,Pakistan,High Mountain Asia,,ice,,36.342335,75.478606,,,,,,
GLOF-HighMountainAsia-437,Pakistan,High Mountain Asia,,ice,,35.31,77.33,2000-04-21,2000.0,,,,
GLOF-HighMountainAsia-438,Pakistan,High Mountain Asia,,ice,,36.84,73.92,2000-05-21,2000.0,,,,
GLOF-HighMountainAsia-439,Pakistan,High Mountain Asia,,ice,,36.342335,75.478606,2000-06-11,2000.0,,,,
GLOF-HighMountainAsia-440,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,2000-07-27,2000.0,,680.0,,
GLOF-HighMountainAsia-441,Pakistan,High Mountain Asia,,ice,,36.342335,75.478606,,,,,,
GLOF-HighMountainAsia-442,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,2001-07-27,2001.0,,1050.0,,
GLOF-HighMountainAsia-444,China,High Mountain Asia,Chongbaxia Tsho/ Longjiu Co,moraine,breach,28.211277,89.745233,2001-08-06,2001.0,,6625.0,,
GLOF-HighMountainAsia-445,China,High Mountain Asia,,moraine,,28.139286,85.919781,,,,,,
GLOF-HighMountainAsia-446,Pakistan,High Mountain Asia,,ice,,36.35,74.57,,,,,,
GLOF-HighMountainAsia-447,China,High Mountain Asia,Jialongco,,,28.2113,85.8481,2002-05-23,2002.0,,,,
GLOF-HighMountainAsia-448,Pakistan,High Mountain Asia,,ice,breach,35.31,77.33,2002-06-06,2002.0,,,,
GLOF-HighMountainAsia-449,China,High Mountain Asia,Jialongco,,,28.2113,85.8481,2002-06-29,2002.0,,,,
GLOF-HighMountainAsia-450,Pakistan,High Mountain Asia,,ice,,36.342335,75.478606,2002-07-15,2002.0,,,,
GLOF-HighMountainAsia-451,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,2002-08-01,2002.0,,800.0,,
GLOF-HighMountainAsia-452,Tajikistan,High Mountain Asia,,supraglacial,,37.220393,71.733867,2002-08-07,2002.0,,,,
GLOF-HighMountainAsia-453,China,High Mountain Asia,Kyagar lake,ice,,35.677413,77.193246,2002-08-13,2002.0,,4610.0,,
GLOF-HighMountainAsia-454,Pakistan,High Mountain Asia,,ice,,36.342335,75.478606,,,,,,
GLOF-HighMountainAsia-455,Pakistan,High Mountain Asia,,moraine,,36.612892,73.896146,,,2029999.9999999998,,1042704.4699654478,
GLOF-HighMountainAsia-456,China,High Mountain Asia,,moraine,,30.684186,94.323506,,,2290000.0,,1144812.7248366047,
GLOF-HighMountainAsia-457,China,High Mountain Asia,,moraine,,29.632487,93.546202,,,650000.0,,431284.4580215037,
GLOF-HighMountainAsia-459,India,High Mountain Asia,,moraine,,34.477429,76.971202,,,16900.0,,25471.878644039203,
GLOF-HighMountainAsia-460,Pakistan,High Mountain Asia,,ice,,36.342335,75.478606,2003-05-31,2003.0,,,,
GLOF-HighMountainAsia-461,Kyrgyzstan,High Mountain Asia,Merzbacher,ice,j kulhlaup,42.206778,79.846401,2003-07-22,2003.0,,,,
